trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1432,False,"{'a': 0.2, 'e': 0.2386597270564102}",20,6,-7.631414711431706,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1433,False,"{'a': 0.2, 'e': 0.23842106732935378}",20,12,-9.211671961820313,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1434,False,"{'a': 0.2, 'e': 0.23818264626202443}",25,10,-25.888599600580804,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1435,False,"{'a': 0.2, 'e': 0.2379444636157624}",25,11,14.463771742822015,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1436,False,"{'a': 0.2, 'e': 0.23770651915214663}",20,13,-6.561649583491474,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1437,False,"{'a': 0.2, 'e': 0.2374688126329945}",20,10,9.343567585601635,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1438,False,"{'a': 0.2, 'e': 0.23723134382036148}",30,0,13.204218371121547,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1439,False,"{'a': 0.2, 'e': 0.23699411247654112}",20,10,-2.2318010557200694,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1440,False,"{'a': 0.2, 'e': 0.23675711836406457}",25,9,28.426800881772508,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.2, 'e': 0.2365203612457005}",30,18,24.575508426178583,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.2, 'e': 0.2362838408844548}",25,1,-17.29365400921039,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
1443,False,"{'a': 0.2, 'e': 0.23604755704357036}",25,2,30.56700071248983,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1444,False,"{'a': 0.2, 'e': 0.2358115094865268}",20,13,-29.096897656052985,"{0: 5, 1: 0, 2: 0, 3: 2, 4: 0}",1
1445,False,"{'a': 0.2, 'e': 0.23557569797704025}",20,15,2.7998025910275284,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.2, 'e': 0.2353401222790632}",35,20,15.747832117728262,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1447,False,"{'a': 0.2, 'e': 0.23510478215678413}",20,8,24.68213330031224,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.2, 'e': 0.23486967737462733}",30,16,-41.96445453102114,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1449,False,"{'a': 0.2, 'e': 0.2346348076972527}",20,0,-22.287209586454956,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1450,False,"{'a': 0.2, 'e': 0.23440017288955545}",25,0,-60.45471130707454,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
1451,False,"{'a': 0.2, 'e': 0.2341657727166659}",30,9,25.771254913478447,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.2, 'e': 0.2339316069439492}",25,9,2.224932293814582,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1453,False,"{'a': 0.2, 'e': 0.23369767533700525}",20,9,7.730077774248462,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1454,False,"{'a': 0.2, 'e': 0.23346397766166824}",25,16,6.712292843121844,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.2, 'e': 0.23323051368400657}",30,15,25.33870733153724,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.2, 'e': 0.23299728317032256}",30,6,-37.800136668370776,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 0}",1
1457,False,"{'a': 0.2, 'e': 0.23276428588715223}",25,14,10.128236328340064,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1458,False,"{'a': 0.2, 'e': 0.23253152160126508}",20,9,18.902463400196527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.2, 'e': 0.23229899007966381}",35,19,14.728998263458196,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.2, 'e': 0.23206669108958414}",30,13,1.1684864698414485,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1461,False,"{'a': 0.2, 'e': 0.23183462439849456}",20,5,0.4193410385330907,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1462,False,"{'a': 0.2, 'e': 0.23160278977409607}",20,5,-22.351929053327382,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
1463,False,"{'a': 0.2, 'e': 0.23137118698432196}",25,12,4.866295641795396,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1464,False,"{'a': 0.2, 'e': 0.23113981579733764}",20,13,14.918761001047622,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.2, 'e': 0.2309086759815403}",20,13,-1.5989268896482596,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1466,False,"{'a': 0.2, 'e': 0.23067776730555875}",25,2,38.12335858855096,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.2, 'e': 0.23044708953825319}",30,18,-20.86994258277136,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1468,False,"{'a': 0.2, 'e': 0.23021664244871493}",20,5,4.500424376578501,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1469,False,"{'a': 0.2, 'e': 0.22998642580626621}",20,9,9.266540968003065,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1470,False,"{'a': 0.2, 'e': 0.22975643938045995}",20,7,8.78500358417237,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1471,False,"{'a': 0.2, 'e': 0.2295266829410795}",20,11,-34.03680619798218,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1472,False,"{'a': 0.2, 'e': 0.22929715625813843}",20,13,10.220908170543089,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.2, 'e': 0.2290678591018803}",35,25,19.480188828437377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.2, 'e': 0.22883879124277842}",30,23,12.243711586317295,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.2, 'e': 0.22860995245153565}",25,7,14.604981309161182,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1476,False,"{'a': 0.2, 'e': 0.22838134249908412}",20,13,-8.385649384935025,"{0: 4, 1: 3, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.2, 'e': 0.22815296115658504}",30,20,19.815950933552365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.2, 'e': 0.22792480819542846}",25,7,14.880963649163402,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1479,False,"{'a': 0.2, 'e': 0.22769688338723304}",30,19,-8.345268048150073,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1480,False,"{'a': 0.2, 'e': 0.22746918650384582}",20,2,33.29287973844606,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.2, 'e': 0.22724171731734197}",25,15,-19.78983512397416,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1482,False,"{'a': 0.2, 'e': 0.22701447560002463}",25,20,9.26772253533435,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.2, 'e': 0.2267874611244246}",20,4,-10.226858130475245,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1484,False,"{'a': 0.2, 'e': 0.22656067366330018}",20,8,18.650674313192614,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.2, 'e': 0.22633411298963688}",25,13,13.015054141165788,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1486,False,"{'a': 0.2, 'e': 0.22610777887664724}",20,13,11.961301969417551,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.2, 'e': 0.22588167109777058}",20,7,19.837355230624055,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.2, 'e': 0.2256557894266728}",30,11,-0.2737108078270545,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1489,False,"{'a': 0.2, 'e': 0.22543013363724612}",20,0,-25.802001017895165,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1490,False,"{'a': 0.2, 'e': 0.22520470350360888}",30,16,-48.44647674882574,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1491,False,"{'a': 0.2, 'e': 0.2249794988001053}",20,0,7.106397993500725,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1492,False,"{'a': 0.2, 'e': 0.2247545193013052}",25,19,2.264259806200757,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.2, 'e': 0.22452976478200387}",30,20,19.273383331765288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.2, 'e': 0.22430523501722185}",20,11,6.2585452363299146,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1495,False,"{'a': 0.2, 'e': 0.22408092978220462}",25,19,10.654768641679503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.2, 'e': 0.2238568488524224}",35,16,17.356456296487625,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1497,False,"{'a': 0.2, 'e': 0.22363299200356998}",25,16,-25.770954099551666,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1498,False,"{'a': 0.2, 'e': 0.22340935901156642}",25,15,17.62763248072207,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.2, 'e': 0.22318594965255484}",25,20,11.90581856704939,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.2, 'e': 0.22296276370290227}",20,6,24.803790394580055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.2, 'e': 0.22273980093919937}",20,14,11.805204876510969,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.2, 'e': 0.22251706113826017}",30,3,-5.361565278761187,"{0: 22, 1: 1, 2: 4, 3: 0, 4: 0}",1
1503,False,"{'a': 0.2, 'e': 0.2222945440771219}",30,0,-3.0298831572106097,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
1504,False,"{'a': 0.2, 'e': 0.22207224953304477}",20,16,7.401727230499877,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.2, 'e': 0.22185017728351172}",30,8,-32.87147322546039,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 1}",1
1506,False,"{'a': 0.2, 'e': 0.2216283271062282}",20,14,11.46198021234137,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.2, 'e': 0.22140669877912197}",20,6,-17.789285707323955,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1508,False,"{'a': 0.2, 'e': 0.22118529208034285}",20,2,24.66951946631111,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.2, 'e': 0.2209641067882625}",35,21,17.975274988945227,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1510,False,"{'a': 0.2, 'e': 0.22074314268147424}",20,2,11.803901943715132,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1511,False,"{'a': 0.2, 'e': 0.22052239953879277}",20,13,14.966223104015084,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.2, 'e': 0.22030187713925398}",25,12,2.859451711969021,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
1513,False,"{'a': 0.2, 'e': 0.22008157526211472}",20,16,7.633589696560591,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.2, 'e': 0.2198614936868526}",20,14,-1.0935936144654486,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1515,False,"{'a': 0.2, 'e': 0.21964163219316574}",20,12,-3.995395502546078,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1516,False,"{'a': 0.2, 'e': 0.21942199056097256}",20,15,7.736147801607336,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.2, 'e': 0.2192025685704116}",20,15,8.34158496467035,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.2, 'e': 0.21898336600184118}",25,9,20.17897728131267,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.2, 'e': 0.21876438263583933}",25,16,13.149576084019369,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1520,False,"{'a': 0.2, 'e': 0.21854561825320348}",25,15,13.715220330618484,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1521,False,"{'a': 0.2, 'e': 0.21832707263495027}",25,15,17.274348114295446,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1522,False,"{'a': 0.2, 'e': 0.21810874556231533}",35,11,33.03992887603599,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1523,False,"{'a': 0.2, 'e': 0.217890636816753}",25,14,-36.736589523755185,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1524,False,"{'a': 0.2, 'e': 0.21767274617993623}",30,18,8.366085343755152,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1525,False,"{'a': 0.2, 'e': 0.2174550734337563}",20,4,-13.390131928775215,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1526,False,"{'a': 0.2, 'e': 0.21723761836032254}",25,11,12.327300373732141,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1527,False,"{'a': 0.2, 'e': 0.21702038074196223}",35,2,-19.01597258045994,"{0: 29, 1: 2, 2: 1, 3: 0, 4: 1}",1
1528,False,"{'a': 0.2, 'e': 0.21680336036122028}",20,8,-2.793831782885745,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1529,False,"{'a': 0.2, 'e': 0.21658655700085905}",25,17,9.114364670842868,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.2, 'e': 0.2163699704438582}",20,16,8.679187402432577,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1531,False,"{'a': 0.2, 'e': 0.21615360047341434}",25,8,31.808243437209956,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1532,False,"{'a': 0.2, 'e': 0.21593744687294092}",20,0,5.140446571695286,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1533,False,"{'a': 0.2, 'e': 0.21572150942606796}",35,12,17.405845430800376,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1534,False,"{'a': 0.2, 'e': 0.2155057879166419}",20,3,27.168455639276537,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1535,False,"{'a': 0.2, 'e': 0.21529028212872525}",20,12,14.211466486532046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.2, 'e': 0.21507499184659654}",25,2,10.459043577374466,"{0: 21, 1: 1, 2: 0, 3: 1, 4: 0}",1
1537,False,"{'a': 0.2, 'e': 0.21485991685474995}",20,5,15.672079994080192,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1538,False,"{'a': 0.2, 'e': 0.2146450569378952}",20,5,27.7552605007062,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1539,False,"{'a': 0.2, 'e': 0.21443041188095732}",20,9,-21.32789399717766,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1540,False,"{'a': 0.2, 'e': 0.21421598146907636}",25,12,24.02571797427468,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.2, 'e': 0.21400176548760727}",20,2,17.09964211040339,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.2, 'e': 0.21378776372211966}",25,19,-0.788483026286471,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1543,False,"{'a': 0.2, 'e': 0.21357397595839755}",25,20,8.179963528194385,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.2, 'e': 0.21336040198243916}",20,2,26.25867947810466,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.2, 'e': 0.21314704158045672}",30,13,-21.763184918375348,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
1546,False,"{'a': 0.2, 'e': 0.21293389453887626}",20,16,7.722771103000398,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.2, 'e': 0.21272096064433738}",20,0,28.1339351505727,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1548,False,"{'a': 0.2, 'e': 0.21250823968369303}",20,0,-7.17521658741434,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",1
1549,False,"{'a': 0.2, 'e': 0.21229573144400934}",25,14,14.901902272764227,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.2, 'e': 0.21208343571256533}",20,10,6.636890669066652,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1551,False,"{'a': 0.2, 'e': 0.21187135227685275}",25,13,-1.4627406240741305,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1552,False,"{'a': 0.2, 'e': 0.2116594809245759}",25,1,14.246666380093206,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1553,False,"{'a': 0.2, 'e': 0.21144782144365132}",30,0,7.644300283960856,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",1
1554,False,"{'a': 0.2, 'e': 0.21123637362220768}",25,5,-27.147339175081864,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1555,False,"{'a': 0.2, 'e': 0.21102513724858546}",25,11,4.477085754483372,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1556,False,"{'a': 0.2, 'e': 0.21081411211133688}",25,13,-8.871843096289378,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1557,False,"{'a': 0.2, 'e': 0.21060329799922556}",20,10,20.563109621377922,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.2, 'e': 0.21039269470122635}",25,13,21.2228261861447,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.2, 'e': 0.21018230200652513}",20,0,13.20416250739702,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1560,False,"{'a': 0.2, 'e': 0.2099721197045186}",20,12,9.100130984480991,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.2, 'e': 0.20976214758481407}",25,16,16.38363391116097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.2, 'e': 0.20955238543722926}",25,18,13.393451088218866,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1563,False,"{'a': 0.2, 'e': 0.20934283305179202}",25,17,15.592555795833082,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.2, 'e': 0.20913349021874023}",25,15,-31.54634786391177,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1565,False,"{'a': 0.2, 'e': 0.2089243567285215}",20,6,-5.407829135016374,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1566,False,"{'a': 0.2, 'e': 0.20871543237179296}",20,7,-19.380517517426643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1567,False,"{'a': 0.2, 'e': 0.20850671693942116}",20,6,-23.999553834650236,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
1568,False,"{'a': 0.2, 'e': 0.20829821022248174}",20,14,10.989460380660102,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.2, 'e': 0.20808991201225926}",25,12,27.999307134389557,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.2, 'e': 0.207881822100247}",35,26,6.082941537074113,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1571,False,"{'a': 0.2, 'e': 0.20767394027814676}",30,15,-0.122523521412371,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
1572,False,"{'a': 0.2, 'e': 0.2074662663378686}",20,13,5.945521378490859,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.2, 'e': 0.20725880007153075}",20,13,-0.21070079472827508,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1574,False,"{'a': 0.2, 'e': 0.20705154127145922}",25,2,-17.743424533595583,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 0}",1
1575,False,"{'a': 0.2, 'e': 0.20684448973018776}",20,12,-35.10638296341202,"{0: 4, 1: 0, 2: 4, 3: 0, 4: 0}",1
1576,False,"{'a': 0.2, 'e': 0.20663764524045758}",20,16,8.571428680886894,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.2, 'e': 0.20643100759521713}",25,20,9.152546095759634,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1578,False,"{'a': 0.2, 'e': 0.20622457658762192}",20,1,16.457280929532068,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1579,False,"{'a': 0.2, 'e': 0.2060183520110343}",25,13,-23.301359360095283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1580,False,"{'a': 0.2, 'e': 0.20581233365902327}",20,14,8.958457628385162,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.2, 'e': 0.20560652132536425}",35,17,23.610436082910276,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.2, 'e': 0.20540091480403888}",25,12,-4.182689850624176,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
1583,False,"{'a': 0.2, 'e': 0.20519551388923485}",30,20,6.2950373447721635,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1584,False,"{'a': 0.2, 'e': 0.20499031837534562}",25,8,17.912428706053273,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.2, 'e': 0.20478532805697028}",30,0,-98.74222297918047,"{0: 23, 1: 2, 2: 2, 3: 1, 4: 2}",0
1586,False,"{'a': 0.2, 'e': 0.2045805427289133}",20,9,-75.25916698942872,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
1587,False,"{'a': 0.2, 'e': 0.20437596218618437}",25,20,9.793895667020191,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1588,False,"{'a': 0.2, 'e': 0.2041715862239982}",25,13,-20.257461656078227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1589,False,"{'a': 0.2, 'e': 0.2039674146377742}",25,13,15.34829163687434,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.2, 'e': 0.20376344722313644}",20,10,5.391664965933973,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1591,False,"{'a': 0.2, 'e': 0.2035596837759133}",20,0,32.10042053976728,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1592,False,"{'a': 0.2, 'e': 0.20335612409213738}",25,7,-44.63324591751392,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
1593,False,"{'a': 0.2, 'e': 0.20315276796804524}",25,4,20.685590469692563,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1594,False,"{'a': 0.2, 'e': 0.2029496152000772}",25,3,-33.01685026259389,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1595,False,"{'a': 0.2, 'e': 0.20274666558487714}",20,10,17.87458214327452,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1596,False,"{'a': 0.2, 'e': 0.20254391891929227}",20,14,1.8863812823331845,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1597,False,"{'a': 0.2, 'e': 0.20234137500037297}",35,19,28.10087628519554,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1598,False,"{'a': 0.2, 'e': 0.20213903362537258}",20,0,-27.210292914433197,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
1599,False,"{'a': 0.2, 'e': 0.2019368945917472}",25,14,17.29203089407716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.2, 'e': 0.20173495769715546}",20,5,14.080099620494638,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1601,False,"{'a': 0.2, 'e': 0.2015332227394583}",20,0,-19.42170359878216,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1602,False,"{'a': 0.2, 'e': 0.20133168951671884}",20,15,11.04420525675037,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1603,False,"{'a': 0.2, 'e': 0.20113035782720212}",25,9,-8.663319946891699,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
1604,False,"{'a': 0.2, 'e': 0.20092922746937492}",30,16,13.605966640700673,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1605,False,"{'a': 0.2, 'e': 0.20072829824190555}",25,14,2.2389915611952627,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1606,False,"{'a': 0.2, 'e': 0.20052756994366364}",20,2,18.325835386707514,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1607,False,"{'a': 0.2, 'e': 0.20032704237371998}",25,9,10.987459466926369,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.2, 'e': 0.20012671533134627}",30,16,24.893062983135668,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.2, 'e': 0.19992658861601492}",25,14,19.923956995934162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.2, 'e': 0.19972666202739892}",30,6,34.384226725173356,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.2, 'e': 0.19952693536537153}",20,1,16.785824592362943,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1612,False,"{'a': 0.2, 'e': 0.19932740843000615}",30,12,-32.88326529799548,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1613,False,"{'a': 0.2, 'e': 0.19912808102157614}",20,12,-18.797853647829495,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
